[Name]
User Points

[Data]
"Time [s]","Monitor Point: CMZ1","Monitor Point: CMZ2","Monitor Point: CR1","Monitor Point: CR2","Monitor Point: CX1","Monitor Point: CX2","Monitor Point: CY1","Monitor Point: CY2"
8.86599960e+01,-3.55625488e-02,-1.22742904e-02,1.01269734e+00,1.49716330e+00,9.19175819e-02,-1.26179600e+00,1.00851727e+00,8.05834293e-01
8.86800003e+01,-3.57869640e-02,-1.19280443e-02,1.01208782e+00,1.49307525e+00,8.76225084e-02,-1.25334132e+00,1.00828767e+00,8.11424136e-01
8.86999969e+01,-3.59763503e-02,-1.15509080e-02,1.01222682e+00,1.48955572e+00,8.37614983e-02,-1.24535871e+00,1.00875533e+00,8.17225695e-01
8.87200012e+01,-3.61262597e-02,-1.11482535e-02,1.01303732e+00,1.48628974e+00,8.04727525e-02,-1.23762226e+00,1.00983596e+00,8.23011875e-01
8.87399979e+01,-3.62202749e-02,-1.07666906e-02,1.01437902e+00,1.48283923e+00,7.78837726e-02,-1.22984290e+00,1.01138473e+00,8.28431487e-01
8.87599945e+01,-3.62358913e-02,-1.04530053e-02,1.01610458e+00,1.47872639e+00,7.61112124e-02,-1.22174883e+00,1.01324999e+00,8.33043456e-01
8.87799988e+01,-3.61664332e-02,-1.01657808e-02,1.01810944e+00,1.47366035e+00,7.52618760e-02,-1.21325099e+00,1.01532388e+00,8.36478829e-01
8.87999954e+01,-3.60092856e-02,-9.87827498e-03,1.02029908e+00,1.46733630e+00,7.54002109e-02,-1.20419121e+00,1.01750922e+00,8.38450611e-01
8.88199997e+01,-3.57654616e-02,-9.56805330e-03,1.02262580e+00,1.45948875e+00,7.65518993e-02,-1.19443238e+00,1.01975656e+00,8.38712454e-01
8.88399963e+01,-3.54445502e-02,-9.21211950e-03,1.02509344e+00,1.44989240e+00,7.86733031e-02,-1.18384039e+00,1.02207005e+00,8.37084115e-01
8.88600006e+01,-3.50693278e-02,-8.76790751e-03,1.02776635e+00,1.43847060e+00,8.16758052e-02,-1.17233038e+00,1.02451587e+00,8.33570182e-01
8.88799973e+01,-3.46500501e-02,-8.23332090e-03,1.03072202e+00,1.42523384e+00,8.53892192e-02,-1.15978837e+00,1.02717888e+00,8.28361213e-01
8.89000015e+01,-3.41959186e-02,-7.61160906e-03,1.03401124e+00,1.41033840e+00,8.95904228e-02,-1.14614272e+00,1.03012264e+00,8.21834207e-01
8.89199982e+01,-3.35793272e-02,-6.64775074e-03,1.03391027e+00,1.39675629e+00,9.13320035e-02,-1.13306272e+00,1.02986836e+00,8.16760063e-01
8.89399948e+01,-3.29870284e-02,-5.78545080e-03,1.03926969e+00,1.37817562e+00,9.67653841e-02,-1.11674631e+00,1.03475499e+00,8.07617307e-01
8.89599991e+01,-3.24418731e-02,-4.97273915e-03,1.04560411e+00,1.35849321e+00,1.02553487e-01,-1.09924316e+00,1.04056275e+00,7.98228145e-01
8.89799957e+01,-3.19851637e-02,-4.40173363e-03,1.05644488e+00,1.33542609e+00,1.11229047e-01,-1.07913148e+00,1.05057311e+00,7.86662698e-01
8.90000000e+01,-3.15229967e-02,-3.63171962e-03,1.06156993e+00,1.31735265e+00,1.14823230e-01,-1.06162953e+00,1.05534184e+00,7.79974878e-01
8.90199966e+01,-3.09814662e-02,-2.75980914e-03,1.06652200e+00,1.30001533e+00,1.17697038e-01,-1.04419768e+00,1.06000781e+00,7.74397194e-01
8.90400009e+01,-3.03839780e-02,-1.85233541e-03,1.07078528e+00,1.28383386e+00,1.19845897e-01,-1.02721190e+00,1.06405735e+00,7.70107090e-01
8.90599976e+01,-2.97780149e-02,-1.02596707e-03,1.07396162e+00,1.26879656e+00,1.21455953e-01,-1.01063323e+00,1.06707168e+00,7.67114937e-01
8.90799942e+01,-2.90698763e-02,-1.37569528e-04,1.07438791e+00,1.25732327e+00,1.20327048e-01,-9.96508718e-01,1.06762862e+00,7.66702116e-01
8.90999985e+01,-2.85701696e-02,2.28261488e-04,1.07552934e+00,1.24214053e+00,1.22946493e-01,-9.78992641e-01,1.06847906e+00,7.64517128e-01
8.91199951e+01,-2.82421671e-02,3.59123747e-04,1.07487392e+00,1.22695148e+00,1.26123354e-01,-9.61085141e-01,1.06744874e+00,7.62709260e-01
8.91399994e+01,-2.80744676e-02,4.07444633e-04,1.07230341e+00,1.21180868e+00,1.29815906e-01,-9.42985415e-01,1.06441653e+00,7.61090577e-01
8.91599960e+01,-2.80523654e-02,4.75419132e-04,1.06774271e+00,1.19727826e+00,1.33997768e-01,-9.25235868e-01,1.05930126e+00,7.59877622e-01
8.91800003e+01,-2.81416979e-02,5.50583587e-04,1.06110537e+00,1.18386269e+00,1.38567731e-01,-9.08206582e-01,1.05201888e+00,7.59402215e-01
8.91999969e+01,-2.83477195e-02,5.18084329e-04,1.04909658e+00,1.16995132e+00,1.44093633e-01,-8.88863981e-01,1.03915381e+00,7.60727942e-01
8.92200012e+01,-2.84893662e-02,5.25274663e-04,1.03990388e+00,1.15933251e+00,1.47735387e-01,-8.74158502e-01,1.02935624e+00,7.61510909e-01
8.92399979e+01,-2.86448337e-02,4.57301881e-04,1.02947235e+00,1.14869094e+00,1.51490122e-01,-8.59037757e-01,1.01826525e+00,7.62591064e-01
8.92599945e+01,-2.88061164e-02,2.94129743e-04,1.01813900e+00,1.13801372e+00,1.55144960e-01,-8.43580902e-01,1.00624907e+00,7.63836682e-01
8.92799988e+01,-2.88672540e-02,-1.13989343e-04,1.01092196e+00,1.12855482e+00,1.59339592e-01,-8.30682218e-01,9.98285532e-01,7.63939023e-01
8.92999954e+01,-2.90252827e-02,-6.54118194e-04,9.96451557e-01,1.11617053e+00,1.62428692e-01,-8.12769175e-01,9.83123899e-01,7.65011668e-01
8.93199997e+01,-2.91244145e-02,-1.29030459e-03,9.81823146e-01,1.10231173e+00,1.64366588e-01,-7.93656290e-01,9.67967093e-01,7.64984250e-01
8.93399963e+01,-2.91819163e-02,-2.10538018e-03,9.67843235e-01,1.08657360e+00,1.65189430e-01,-7.73219168e-01,9.53641951e-01,7.63396561e-01
8.93600006e+01,-2.92225219e-02,-3.16837174e-03,9.55346465e-01,1.06931615e+00,1.64984107e-01,-7.52107263e-01,9.40992594e-01,7.60113001e-01
8.93799973e+01,-2.92354710e-02,-4.50219680e-03,9.45147872e-01,1.05092347e+00,1.63768977e-01,-7.31057048e-01,9.30851340e-01,7.54980683e-01
8.94000015e+01,-2.91850530e-02,-6.08960632e-03,9.37861204e-01,1.03150511e+00,1.61517292e-01,-7.10452795e-01,9.23848391e-01,7.47836590e-01
8.94199982e+01,-2.91401390e-02,-7.54760951e-03,9.32848692e-01,1.00800753e+00,1.55450806e-01,-6.86943948e-01,9.19805229e-01,7.37690449e-01
8.94399948e+01,-2.88991295e-02,-9.25355684e-03,9.33642566e-01,9.88926828e-01,1.52421847e-01,-6.69560254e-01,9.21116769e-01,7.27781117e-01
8.94599991e+01,-2.85630040e-02,-1.11784115e-02,9.36993778e-01,9.68733609e-01,1.49028927e-01,-6.52230144e-01,9.25066292e-01,7.16268599e-01
8.94799957e+01,-2.81365067e-02,-1.32300034e-02,9.42801952e-01,9.48132634e-01,1.45524487e-01,-6.35532677e-01,9.31503177e-01,7.03600526e-01
8.95000000e+01,-2.75473148e-02,-1.57326944e-02,9.47420478e-01,9.30714011e-01,1.43546328e-01,-6.22013986e-01,9.36482787e-01,6.92334533e-01
8.95199966e+01,-2.69519947e-02,-1.79625489e-02,9.58375335e-01,9.07884657e-01,1.39806762e-01,-6.05396628e-01,9.48123097e-01,6.76571846e-01
8.95400009e+01,-2.63878889e-02,-2.00385991e-02,9.71789300e-01,8.85485709e-01,1.37271255e-01,-5.89665115e-01,9.62045252e-01,6.60590649e-01
8.95599976e+01,-2.58549992e-02,-2.21718978e-02,9.86872137e-01,8.63242745e-01,1.36680275e-01,-5.74527085e-01,9.77361262e-01,6.44287705e-01
8.95799942e+01,-2.52777487e-02,-2.41485294e-02,1.00900447e+00,8.37556779e-01,1.40659824e-01,-5.58678269e-01,9.99152064e-01,6.24003172e-01
8.95999985e+01,-2.47498155e-02,-2.62446944e-02,1.02221322e+00,8.19949269e-01,1.45190224e-01,-5.47687352e-01,1.01184964e+00,6.10209286e-01
8.96199951e+01,-2.41451040e-02,-2.84925010e-02,1.03498161e+00,8.02527308e-01,1.52375191e-01,-5.37400126e-01,1.02370346e+00,5.96029520e-01
8.96399994e+01,-2.34791655e-02,-3.07239853e-02,1.04684544e+00,7.85875559e-01,1.62153795e-01,-5.27910173e-01,1.03421056e+00,5.82160830e-01
8.96599960e+01,-2.28063650e-02,-3.28073539e-02,1.05733323e+00,7.70449400e-01,1.74286380e-01,-5.19016743e-01,1.04287004e+00,5.69397807e-01
8.96800003e+01,-2.21852511e-02,-3.47138681e-02,1.06596935e+00,7.56303430e-01,1.88345492e-01,-5.10255933e-01,1.04919803e+00,5.58241725e-01
8.96999969e+01,-2.16597971e-02,-3.64777669e-02,1.07232809e+00,7.43166327e-01,2.03784481e-01,-5.01179278e-01,1.05278647e+00,5.48739910e-01
8.97200012e+01,-2.11569350e-02,-3.85259390e-02,1.07354426e+00,7.32707262e-01,2.14123741e-01,-4.92511153e-01,1.05197346e+00,5.42487502e-01
8.97399979e+01,-2.08107512e-02,-4.01326194e-02,1.07646394e+00,7.18539953e-01,2.33780488e-01,-4.81130779e-01,1.05077171e+00,5.33678591e-01
8.97599945e+01,-2.06014775e-02,-4.15079370e-02,1.07658648e+00,7.05251217e-01,2.53938019e-01,-4.69316483e-01,1.04620934e+00,5.26423156e-01
8.97799988e+01,-2.05894355e-02,-4.24772464e-02,1.07404864e+00,6.90179348e-01,2.79678613e-01,-4.54904228e-01,1.03699589e+00,5.19046903e-01
8.97999954e+01,-2.05523036e-02,-4.36691605e-02,1.06831729e+00,6.79687023e-01,2.94116855e-01,-4.43032026e-01,1.02703321e+00,5.15458107e-01
8.98199997e+01,-2.04833411e-02,-4.49380167e-02,1.06067967e+00,6.68341935e-01,3.07198316e-01,-4.29830939e-01,1.01521945e+00,5.11787355e-01
8.98399963e+01,-2.03517862e-02,-4.62144092e-02,1.05147290e+00,6.56467080e-01,3.18465441e-01,-4.15511996e-01,1.00208533e+00,5.08231103e-01
8.98600006e+01,-2.01483946e-02,-4.74734977e-02,1.04104221e+00,6.44638598e-01,3.27558905e-01,-4.00165468e-01,9.88166988e-01,5.05397379e-01
8.98799973e+01,-1.98744200e-02,-4.87467907e-02,1.02965033e+00,6.33130670e-01,3.34172100e-01,-3.83740246e-01,9.73914146e-01,5.03584981e-01
8.99000015e+01,-1.95522700e-02,-5.00811264e-02,1.01747632e+00,6.21927440e-01,3.38096142e-01,-3.66110176e-01,9.59660947e-01,5.02749503e-01
8.99199982e+01,-1.92103218e-02,-5.15178218e-02,1.00461197e+00,6.10803902e-01,3.39217842e-01,-3.47247481e-01,9.45609033e-01,5.02494335e-01
8.99399948e+01,-1.88710522e-02,-5.30623272e-02,9.91089046e-01,5.99537194e-01,3.37524533e-01,-3.27247083e-01,9.31844771e-01,5.02348661e-01
8.99599991e+01,-1.85584649e-02,-5.47124259e-02,9.76960063e-01,5.88026464e-01,3.33152443e-01,-3.06327850e-01,9.18401003e-01,5.01934648e-01
8.99799957e+01,-1.82958972e-02,-5.64729981e-02,9.62372303e-01,5.76390982e-01,3.26402277e-01,-2.84781724e-01,9.05329764e-01,5.01124680e-01
9.00000000e+01,-1.80996135e-02,-5.83510995e-02,9.47578907e-01,5.64815700e-01,3.17727000e-01,-2.62924820e-01,8.92723560e-01,4.99887317e-01
9.00199966e+01,-1.79702006e-02,-6.03632741e-02,9.32933033e-01,5.53455830e-01,3.07708323e-01,-2.41026700e-01,8.80726755e-01,4.98216271e-01
9.00400009e+01,-1.79126635e-02,-6.25061616e-02,9.18857217e-01,5.42572916e-01,2.97027320e-01,-2.19379961e-01,8.69524777e-01,4.96243685e-01
9.00599976e+01,-1.79146118e-02,-6.47471920e-02,9.05747533e-01,5.32363117e-01,2.86364704e-01,-1.98232725e-01,8.59286845e-01,4.94079173e-01
9.00799942e+01,-1.79749317e-02,-6.70429617e-02,8.93968225e-01,5.22942901e-01,2.76367903e-01,-1.77810445e-01,8.50176394e-01,4.91785228e-01
9.00999985e+01,-1.80859212e-02,-6.93601444e-02,8.83797348e-01,5.14413059e-01,2.67578661e-01,-1.58382252e-01,8.42317879e-01,4.89424020e-01
9.01199951e+01,-1.82373431e-02,-7.16450587e-02,8.75433803e-01,5.06707072e-01,2.60417432e-01,-1.40235141e-01,8.35803270e-01,4.86914933e-01
9.01399994e+01,-1.84165202e-02,-7.38525540e-02,8.69021475e-01,4.99724090e-01,2.55194813e-01,-1.23664841e-01,8.30706894e-01,4.84180927e-01
9.01599960e+01,-1.86042618e-02,-7.59693310e-02,8.64695430e-01,4.93272722e-01,2.52126336e-01,-1.08852252e-01,8.27121794e-01,4.81112450e-01
9.01800003e+01,-1.87735166e-02,-7.79630095e-02,8.62603247e-01,4.87061381e-01,2.51370192e-01,-9.59644020e-02,8.25165033e-01,4.77513999e-01
9.01999969e+01,-1.88986883e-02,-7.98113272e-02,8.62902820e-01,4.80831414e-01,2.53028572e-01,-8.50423127e-02,8.24971437e-01,4.73251164e-01
9.02200012e+01,-1.89540796e-02,-8.15141872e-02,8.65754366e-01,4.74340558e-01,2.57146597e-01,-7.60270283e-02,8.26683879e-01,4.68208104e-01
9.02399979e+01,-1.89205632e-02,-8.31131414e-02,8.71295094e-01,4.67391342e-01,2.63680011e-01,-6.87521547e-02,8.30438435e-01,4.62307036e-01
9.02599945e+01,-1.87886022e-02,-8.46269354e-02,8.79613757e-01,4.59803432e-01,2.72487611e-01,-6.30189925e-02,8.36343706e-01,4.55464393e-01
9.02799988e+01,-1.85640007e-02,-8.60631168e-02,8.90710652e-01,4.51544166e-01,2.83326596e-01,-5.85763007e-02,8.44447434e-01,4.47728664e-01
9.02999954e+01,-1.82525106e-02,-8.74246210e-02,9.04470086e-01,4.42690313e-01,2.95857728e-01,-5.51768690e-02,8.54713023e-01,4.39238250e-01
9.03199997e+01,-1.78640001e-02,-8.87266099e-02,9.20628250e-01,4.33462739e-01,3.09652597e-01,-5.26206121e-02,8.66989970e-01,4.30256903e-01
9.03399963e+01,-1.74142607e-02,-8.99839848e-02,9.38760281e-01,4.24148411e-01,3.24224412e-01,-5.08246087e-02,8.80993366e-01,4.21092302e-01
9.03600006e+01,-1.69187244e-02,-9.11969319e-02,9.58295286e-01,4.15090531e-01,3.39088291e-01,-4.97244410e-02,8.96297395e-01,4.12101477e-01
9.03799973e+01,-1.64048877e-02,-9.23701227e-02,9.78574574e-01,4.06690985e-01,3.53840560e-01,-4.93415408e-02,9.12362337e-01,4.03686732e-01
9.04000015e+01,-1.59021560e-02,-9.34867188e-02,9.98871744e-01,3.99231613e-01,3.68154883e-01,-4.98228930e-02,9.28550899e-01,3.96110535e-01
9.04199982e+01,-1.54379923e-02,-9.45229381e-02,1.01844180e+00,3.93045664e-01,3.81811053e-01,-5.12333289e-02,9.44163084e-01,3.89692217e-01
9.04399948e+01,-1.50358919e-02,-9.54596102e-02,1.03654575e+00,3.88405263e-01,3.94668996e-01,-5.35345078e-02,9.58469391e-01,3.84698212e-01
9.04599991e+01,-1.47091150e-02,-9.62760895e-02,1.05252481e+00,3.85594577e-01,4.06647146e-01,-5.66266477e-02,9.70796943e-01,3.81413937e-01
9.04799957e+01,-1.44671826e-02,-9.69455689e-02,1.06582606e+00,3.84834349e-01,4.17711407e-01,-6.02984540e-02,9.80562270e-01,3.80081028e-01
9.05000000e+01,-1.43208504e-02,-9.74384993e-02,1.07602739e+00,3.86212677e-01,4.27839696e-01,-6.42581210e-02,9.87313628e-01,3.80829513e-01
9.05199966e+01,-1.42805604e-02,-9.77351964e-02,1.08286119e+00,3.89663070e-01,4.37018007e-01,-6.82310313e-02,9.90759075e-01,3.83642852e-01
9.05400009e+01,-1.43545736e-02,-9.78269726e-02,1.08620226e+00,3.95138472e-01,4.45210606e-01,-7.19060600e-02,9.90768790e-01,3.88540775e-01
9.05599976e+01,-1.45399524e-02,-9.77136791e-02,1.08606434e+00,4.02480334e-01,4.52338606e-01,-7.50166625e-02,9.87383187e-01,3.95427525e-01
9.05799942e+01,-1.48274479e-02,-9.74051282e-02,1.08258033e+00,4.11373824e-01,4.58276689e-01,-7.73540959e-02,9.80796993e-01,4.04035598e-01
9.05999985e+01,-1.52014485e-02,-9.69334096e-02,1.07599592e+00,4.21352625e-01,4.62866724e-01,-7.87924379e-02,9.71350372e-01,4.13920015e-01
9.06199951e+01,-1.56541131e-02,-9.63542387e-02,1.06664634e+00,4.31806028e-01,4.65950072e-01,-7.93104917e-02,9.59492028e-01,4.24459994e-01
9.06399994e+01,-1.61648858e-02,-9.57310349e-02,1.05494285e+00,4.42132086e-01,4.67366189e-01,-7.88047239e-02,9.45765972e-01,4.35052425e-01
9.06599960e+01,-1.67037528e-02,-9.51422751e-02,1.04134500e+00,4.51827109e-01,4.66975898e-01,-7.72138089e-02,9.30770099e-01,4.45180595e-01
9.06800003e+01,-1.72425192e-02,-9.46570337e-02,1.02634120e+00,4.60348248e-01,4.64688778e-01,-7.45843276e-02,9.15117860e-01,4.54266101e-01
9.06999969e+01,-1.77641399e-02,-9.43239182e-02,1.01043785e+00,4.67293531e-01,4.60488290e-01,-7.09360912e-02,8.99408162e-01,4.61878031e-01
9.07200012e+01,-1.82443485e-02,-9.41381529e-02,9.94139731e-01,4.72403556e-01,4.54427391e-01,-6.64440468e-02,8.84199917e-01,4.67707485e-01
9.07399979e+01,-1.86708849e-02,-9.40650627e-02,9.77947295e-01,4.75637317e-01,4.46645141e-01,-6.12281337e-02,8.69993746e-01,4.71679956e-01
9.07599945e+01,-1.90325845e-02,-9.40522999e-02,9.62328792e-01,4.77173626e-01,4.37382638e-01,-5.53654321e-02,8.57189059e-01,4.73950773e-01
9.07799988e+01,-1.93233024e-02,-9.40191448e-02,9.47712719e-01,4.77489322e-01,4.26984757e-01,-4.91031669e-02,8.46075296e-01,4.74957824e-01
9.07999954e+01,-1.95443239e-02,-9.38920900e-02,9.34494972e-01,4.77243602e-01,4.15892899e-01,-4.27769050e-02,8.36847603e-01,4.75322634e-01
9.08199997e+01,-1.97038800e-02,-9.35979933e-02,9.23027217e-01,4.77073729e-01,4.04621482e-01,-3.68098728e-02,8.29614758e-01,4.75651532e-01
9.08399963e+01,-1.98157914e-02,-9.30817053e-02,9.13597822e-01,4.77593511e-01,3.93750340e-01,-3.16837579e-02,8.24391663e-01,4.76541400e-01
9.08600006e+01,-1.98903717e-02,-9.23155174e-02,9.06439483e-01,4.79408920e-01,3.83869648e-01,-2.77597867e-02,8.21143508e-01,4.78604555e-01
9.08799973e+01,-1.99407600e-02,-9.12980661e-02,9.01726544e-01,4.82937038e-01,3.75563502e-01,-2.53989995e-02,8.19794357e-01,4.82268661e-01
9.09000015e+01,-1.99705306e-02,-9.00679231e-02,8.99525642e-01,4.88307446e-01,3.69336367e-01,-2.49465425e-02,8.20205510e-01,4.87669796e-01
9.09199982e+01,-1.99877657e-02,-8.86955410e-02,8.99804056e-01,4.95422632e-01,3.65571290e-01,-2.66816914e-02,8.22195232e-01,4.94703621e-01
9.09399948e+01,-1.99923292e-02,-8.72451216e-02,9.02428269e-01,5.03938794e-01,3.64478171e-01,-3.07618752e-02,8.25549781e-01,5.02999008e-01
9.09599991e+01,-1.99853145e-02,-8.57803673e-02,9.07192111e-01,5.13352096e-01,3.66084993e-01,-3.72422598e-02,8.30047786e-01,5.11999428e-01
9.09799957e+01,-1.99620668e-02,-8.43606740e-02,9.13815022e-01,5.23111224e-01,3.70220900e-01,-4.60692942e-02,8.35460603e-01,5.21078646e-01
9.10000000e+01,-1.99176036e-02,-8.30287263e-02,9.21966493e-01,5.32732964e-01,3.76522124e-01,-5.70849627e-02,8.41577888e-01,5.29665649e-01
9.10199966e+01,-1.98497251e-02,-8.17931816e-02,9.31298792e-01,5.41813672e-01,3.84470761e-01,-7.01058060e-02,8.48233283e-01,5.37259042e-01
9.10400009e+01,-1.97563823e-02,-8.06478113e-02,9.41488981e-01,5.50143600e-01,3.93458277e-01,-8.49034637e-02,8.55331600e-01,5.43552577e-01
9.10599976e+01,-1.96347144e-02,-7.95774609e-02,9.52244759e-01,5.57711482e-01,4.02811527e-01,-1.01265751e-01,8.62851620e-01,5.48440874e-01
9.10799942e+01,-1.94875635e-02,-7.85581917e-02,9.63341415e-01,5.64673364e-01,4.11862850e-01,-1.19035967e-01,8.70859206e-01,5.51984072e-01
9.10999985e+01,-1.93161331e-02,-7.75688440e-02,9.74622369e-01,5.71397483e-01,4.20012146e-01,-1.38122141e-01,8.79476309e-01,5.54452300e-01
9.11199951e+01,-1.91173758e-02,-7.65909106e-02,9.85994995e-01,5.78353167e-01,4.26765203e-01,-1.58475906e-01,8.88851821e-01,5.56217372e-01
9.11399994e+01,-1.88911166e-02,-7.56282359e-02,9.97451544e-01,5.86095750e-01,4.31785166e-01,-1.80039734e-01,8.99150193e-01,5.57757914e-01
9.11599960e+01,-1.86474267e-02,-7.47055635e-02,1.00902367e+00,5.95166683e-01,4.34911102e-01,-2.02767640e-01,9.10484016e-01,5.59561133e-01
9.11800003e+01,-1.83933955e-02,-7.38480836e-02,1.02074993e+00,6.05989337e-01,4.36140031e-01,-2.26643682e-01,9.22882557e-01,5.62010407e-01
9.11999969e+01,-1.81485303e-02,-7.30883405e-02,1.03262544e+00,6.18822575e-01,4.35618252e-01,-2.51613170e-01,9.36243653e-01,5.65360248e-01
9.12200012e+01,-1.79324299e-02,-7.24563971e-02,1.04456806e+00,6.33756101e-01,4.33600038e-01,-2.77570575e-01,9.50322807e-01,5.69737971e-01
9.12399979e+01,-1.77687109e-02,-7.19771832e-02,1.05637872e+00,6.50692046e-01,4.30411637e-01,-3.04335266e-01,9.64718461e-01,5.75134933e-01
9.12599945e+01,-1.76802315e-02,-7.16444403e-02,1.06773984e+00,6.69388533e-01,4.26414222e-01,-3.31651002e-01,9.78896916e-01,5.81453860e-01
9.12799988e+01,-1.76943038e-02,-7.14201927e-02,1.07821786e+00,6.89438045e-01,4.21957254e-01,-3.59192312e-01,9.92222607e-01,5.88477433e-01
9.12999954e+01,-1.78242382e-02,-7.12462217e-02,1.08732748e+00,7.10319519e-01,4.17369604e-01,-3.86566520e-01,1.00403368e+00,5.95919549e-01
9.13199997e+01,-1.80716105e-02,-7.10681230e-02,1.09456599e+00,7.31436133e-01,4.12904710e-01,-4.13271278e-01,1.01369846e+00,6.03494525e-01
9.13399963e+01,-1.84306297e-02,-7.08361566e-02,1.09947109e+00,7.52141058e-01,4.08750594e-01,-4.38768238e-01,1.02066624e+00,6.10899866e-01
9.13600006e+01,-1.88848507e-02,-7.04965293e-02,1.10171437e+00,7.71731675e-01,4.05041993e-01,-4.62489456e-01,1.02455628e+00,6.17797136e-01
9.13799973e+01,-1.94124691e-02,-7.00225830e-02,1.10112095e+00,7.89505839e-01,4.01863903e-01,-4.83901441e-01,1.02516961e+00,6.23825967e-01
9.14000015e+01,-1.99943595e-02,-6.94023445e-02,1.09770858e+00,8.04829657e-01,3.99261534e-01,-5.02547026e-01,1.02252352e+00,6.28647149e-01
9.14199982e+01,-2.06175931e-02,-6.86206073e-02,1.09166217e+00,8.17203641e-01,3.97224575e-01,-5.18098593e-01,1.01682794e+00,6.31977558e-01
9.14399948e+01,-2.12573595e-02,-6.76879138e-02,1.08334792e+00,8.26301873e-01,3.95699441e-01,-5.30397654e-01,1.00849617e+00,6.33603275e-01
9.14599991e+01,-2.18939949e-02,-6.66278824e-02,1.07324505e+00,8.31967056e-01,3.94586772e-01,-5.39435387e-01,9.98076320e-01,6.33386672e-01
9.14799957e+01,-2.25098189e-02,-6.54684976e-02,1.06191695e+00,8.34328830e-01,3.93700987e-01,-5.45450389e-01,9.86238897e-01,6.31338656e-01
9.15000000e+01,-2.30810903e-02,-6.42258003e-02,1.04993975e+00,8.33719730e-01,3.92790556e-01,-5.48881531e-01,9.73698676e-01,6.27548933e-01
9.15199966e+01,-2.35950686e-02,-6.29161820e-02,1.03785193e+00,8.30669999e-01,3.91558319e-01,-5.50346792e-01,9.61154819e-01,6.22198582e-01
9.15400009e+01,-2.40368806e-02,-6.15454428e-02,1.02614188e+00,8.25838685e-01,3.89709264e-01,-5.50583839e-01,9.49259639e-01,6.15521729e-01
9.15599976e+01,-2.44022347e-02,-6.01238683e-02,1.01523936e+00,8.20018172e-01,3.86990935e-01,-5.50408304e-01,9.38588858e-01,6.07849061e-01
9.15799942e+01,-2.46948712e-02,-5.86452074e-02,1.00549126e+00,8.14112008e-01,3.83247644e-01,-5.50688803e-01,9.29587960e-01,5.99600077e-01
9.15999985e+01,-2.49137804e-02,-5.70952669e-02,9.97173607e-01,8.09101641e-01,3.78425956e-01,-5.52311420e-01,9.22577381e-01,5.91267765e-01
9.16199951e+01,-2.50667091e-02,-5.54695055e-02,9.90519941e-01,8.05991948e-01,3.72595668e-01,-5.56121171e-01,9.17770267e-01,5.83397150e-01
9.16399994e+01,-2.51581259e-02,-5.37666492e-02,9.85704780e-01,8.05743158e-01,3.65927368e-01,-5.62859535e-01,9.15265560e-01,5.76551080e-01
9.16599960e+01,-2.51851436e-02,-5.19826226e-02,9.82858062e-01,8.09268177e-01,3.58671665e-01,-5.73180437e-01,9.15076256e-01,5.71296036e-01
9.16800003e+01,-2.51573361e-02,-5.01406714e-02,9.82039392e-01,8.17278922e-01,3.51113051e-01,-5.87544680e-01,9.17126477e-01,5.68098605e-01
9.16999969e+01,-2.50785910e-02,-4.82819825e-02,9.83237565e-01,8.30262125e-01,3.43503147e-01,-6.06241047e-01,9.21282649e-01,5.67280352e-01
9.17200012e+01,-2.49590483e-02,-4.64457050e-02,9.86378789e-01,8.48395646e-01,3.36032659e-01,-6.29323065e-01,9.27375376e-01,5.68970680e-01
9.17399979e+01,-2.48115025e-02,-4.46792766e-02,9.91312385e-01,8.71516705e-01,3.28806132e-01,-6.56589806e-01,9.35193419e-01,5.73089182e-01
9.17599945e+01,-2.46593282e-02,-4.30294499e-02,9.97819126e-01,8.99142563e-01,3.21866125e-01,-6.87610924e-01,9.44481432e-01,5.79351842e-01
9.17799988e+01,-2.45193653e-02,-4.15258333e-02,1.00562358e+00,9.30539906e-01,3.15189034e-01,-7.21763253e-01,9.54952776e-01,5.87334991e-01
9.17999954e+01,-2.44100932e-02,-4.01825830e-02,1.01440561e+00,9.64766800e-01,3.08743387e-01,-7.58237600e-01,9.66279626e-01,5.96532285e-01
9.18199997e+01,-2.43439563e-02,-3.90079953e-02,1.02381837e+00,1.00076771e+00,3.02503347e-01,-7.96131015e-01,9.78108168e-01,6.06392086e-01
9.18399963e+01,-2.43333858e-02,-3.79985832e-02,1.03349769e+00,1.03751242e+00,2.96477109e-01,-8.34582150e-01,9.90059912e-01,6.16364062e-01
9.18600006e+01,-2.43770164e-02,-3.71509418e-02,1.04308331e+00,1.07403576e+00,2.90709555e-01,-8.72799218e-01,1.00175381e+00,6.25918806e-01
